epoch,step,train_loss,val_loss
2,88,0.2370423972606659,
2,89,0.24506492912769318,
2,90,0.2370799332857132,
2,91,0.23922353982925415,
2,92,0.2730892300605774,
2,92,,0.2310081422328949
3,93,0.23448288440704346,
3,94,0.26457974314689636,
3,95,0.25456809997558594,
3,96,0.2556855380535126,
3,97,0.2475062906742096,
3,98,0.2399941086769104,
3,99,0.25247594714164734,
3,100,0.2361847460269928,
3,101,0.2359486222267151,
3,102,0.23701095581054688,
3,103,0.23645958304405212,
3,104,0.24139465391635895,
3,105,0.2289312332868576,
3,106,0.23137950897216797,
3,107,0.24131403863430023,
3,108,0.23505321145057678,
3,109,0.23486916720867157,
3,110,0.23537227511405945,
3,111,0.2311147302389145,
3,112,0.23010018467903137,
3,113,0.23464159667491913,
3,114,0.23049011826515198,
3,115,0.22581136226654053,
3,116,0.2271818071603775,
3,117,0.2196819931268692,
3,118,0.21571461856365204,
3,119,0.20919358730316162,
3,120,0.20520883798599243,
3,121,0.19666799902915955,
3,122,0.18615877628326416,
3,123,0.23291046917438507,
3,123,,0.18575270473957062
4,124,0.17358435690402985,
4,125,0.17968246340751648,
4,126,0.1718445122241974,
4,127,0.1886906921863556,
4,128,0.16064848005771637,
4,129,0.17281261086463928,
4,130,0.18384258449077606,
4,131,0.1506861001253128,
4,132,0.19460581243038177,
4,133,0.15920236706733704,
4,134,0.16458319127559662,
4,135,0.17033708095550537,
4,136,0.15998174250125885,
4,137,0.1573183238506317,
4,138,0.16897857189178467,
4,139,0.16791975498199463,
4,140,0.15691666305065155,
4,141,0.15516100823879242,
4,142,0.15605796873569489,
4,143,0.16852357983589172,
4,144,0.16214923560619354,
4,145,0.15901364386081696,
4,146,0.15957854688167572,
4,147,0.1489836722612381,
4,148,0.17243865132331848,
4,149,0.15814964473247528,
4,150,0.1641618311405182,
4,151,0.1767359972000122,
4,152,0.153133362531662,
4,153,0.16011136770248413,
4,154,0.1681632548570633,
4,154,,0.14483194053173065
5,155,0.15278497338294983,
5,156,0.15154246985912323,
5,157,0.15810857713222504,
5,158,0.13816744089126587,
5,159,0.14257167279720306,
5,160,0.14673657715320587,
5,161,0.1403859704732895,
5,162,0.13117940723896027,
5,163,0.13498538732528687,
5,164,0.14165517687797546,
5,165,0.12014581263065338,
5,166,0.14712072908878326,
5,167,0.12151377648115158,
5,168,0.12202456593513489,
5,169,0.11892996728420258,
5,170,0.11566102504730225,
5,171,0.10851359367370605,
5,172,0.11051751673221588,
5,173,0.12196113914251328,
5,174,0.10779416561126709,
5,175,0.1420247107744217,
5,176,0.09595714509487152,
5,177,0.10201139003038406,
5,178,0.12328609824180603,
5,179,0.1037791520357132,
5,180,0.09195280820131302,
5,181,0.10113998502492905,
5,182,0.09170175343751907,
5,183,0.08449112623929977,
5,184,0.10253102332353592,
5,185,0.10595729947090149,
5,185,,0.10460130125284195
6,186,0.09680768102407455,
6,187,0.0780932605266571,
6,188,0.08471860736608505,
6,189,0.08260158449411392,
6,190,0.07898808270692825,
6,191,0.07061071693897247,
6,192,0.08681509643793106,
6,193,0.08179592341184616,
6,194,0.06929661333560944,
6,195,0.08344084769487381,
6,196,0.09294188767671585,
6,197,0.07571110874414444,
6,198,0.07157852500677109,
6,199,0.06994234770536423,
6,200,0.06352540105581284,
6,201,0.058475393801927567,
6,202,0.06907730549573898,
6,203,0.07052766531705856,
6,204,0.06463782489299774,
6,205,0.06542772799730301,
6,206,0.05987067520618439,
6,207,0.07360956817865372,
6,208,0.061662014573812485,
6,209,0.06711322069168091,
6,210,0.06628403812646866,
6,211,0.06299181282520294,
6,212,0.09441856294870377,
6,213,0.06072471663355827,
6,214,0.0681382268667221,
6,215,0.07158523797988892,
6,216,0.06533604115247726,
6,216,,0.05535784736275673
7,217,0.06765218079090118,
7,218,0.06601723283529282,
7,219,0.059221941977739334,
7,220,0.0385611429810524,
7,221,0.055883485823869705,
7,222,0.039351414889097214,
7,223,0.06832286715507507,
7,224,0.05772753432393074,
7,225,0.06448683887720108,
7,226,0.06384926289319992,
7,227,0.04933425411581993,
7,228,0.0666811540722847,
7,229,0.06355523318052292,
7,230,0.04751735180616379,
7,231,0.05627194792032242,
7,232,0.05626285821199417,
7,233,0.04765709489583969,
7,234,0.06312732398509979,
7,235,0.04991764575242996,
7,236,0.06194852292537689,
7,237,0.03325534239411354,
7,238,0.04880421608686447,
7,239,0.041307393461465836,
7,240,0.049205876886844635,
7,241,0.04101540520787239,
7,242,0.07901763916015625,
7,243,0.06398259848356247,
7,244,0.039532311260700226,
7,245,0.04276946932077408,
7,246,0.06887546926736832,
7,247,0.08795402199029922,
7,247,,0.04686439409852028
8,248,0.046962667256593704,
8,249,0.04717809334397316,
8,250,0.0493955984711647,
8,251,0.060230255126953125,
8,252,0.04172275587916374,
8,253,0.0524735227227211,
8,254,0.05305928736925125,
8,255,0.04026993364095688,
8,256,0.059099383652210236,
8,257,0.04379607364535332,
8,258,0.03753501921892166,
8,259,0.04716917872428894,
8,260,0.039207275956869125,
8,261,0.033249739557504654,
8,262,0.03401416912674904,
8,263,0.05755545571446419,
8,264,0.05897093564271927,
8,265,0.06794029474258423,
8,266,0.0390927828848362,
8,267,0.05390988290309906,
8,268,0.039931900799274445,
8,269,0.04017447307705879,
8,270,0.0666905865073204,
8,271,0.04363873600959778,
8,272,0.052472155541181564,
8,273,0.04427007958292961,
8,274,0.03536911681294441,
8,275,0.0507277175784111,
8,276,0.03577440232038498,
8,277,0.06521233171224594,
8,278,0.11989044398069382,
8,278,,0.037834733724594116
9,279,0.03156832233071327,
9,280,0.0383634939789772,
9,281,0.039475079625844955,
9,282,0.05540936812758446,
9,283,0.0410502664744854,
9,284,0.028771912679076195,
9,285,0.041110098361968994,
9,286,0.03928454965353012,
9,287,0.037570688873529434,
9,288,0.03426887094974518,
9,289,0.04627547785639763,
9,290,0.05390932038426399,
9,291,0.046263083815574646,
9,292,0.05003473907709122,
9,293,0.0354778878390789,
9,294,0.029844043776392937,
9,295,0.02971949614584446,
9,296,0.046875085681676865,
9,297,0.07998290657997131,
9,298,0.045527245849370956,
9,299,0.02828378416597843,
9,300,0.05878876522183418,
9,301,0.022898375988006592,
9,302,0.049074236303567886,
9,303,0.03972456604242325,
9,304,0.02970939315855503,
9,305,0.04763641580939293,
9,306,0.02995290793478489,
9,307,0.045260049402713776,
9,308,0.050415102392435074,
9,309,0.14349742233753204,
9,309,,0.03343082219362259
10,310,0.034950606524944305,
10,311,0.04259577393531799,
10,312,0.03151022270321846,
10,313,0.02780681662261486,
10,314,0.024910898879170418,
10,315,0.04299202188849449,
10,316,0.04500366374850273,
10,317,0.03972415253520012,
10,318,0.033787865191698074,
10,319,0.03414750099182129,
10,320,0.04378156363964081,
10,321,0.03619874268770218,
10,322,0.050648804754018784,
10,323,0.027941392734646797,
10,324,0.022097229957580566,
10,325,0.06214907392859459,
10,326,0.04344388097524643,
10,327,0.03436606004834175,
10,328,0.03351841866970062,
10,329,0.025221828371286392,
10,330,0.0317106731235981,
10,331,0.04690691828727722,
10,332,0.02916213683784008,
10,333,0.03824653476476669,
10,334,0.043543741106987,
10,335,0.03633425757288933,
10,336,0.026170020923018456,
10,337,0.02925288863480091,
10,338,0.03131736069917679,
10,339,0.03151609003543854,
10,340,0.04620317369699478,
10,340,,0.028591345995664597
11,341,0.04480341449379921,
11,342,0.040672820061445236,
11,343,0.031108805909752846,
11,344,0.02584056742489338,
11,345,0.034231722354888916,
11,346,0.02310957945883274,
11,347,0.03046334907412529,
11,348,0.0535404346883297,
11,349,0.02837367169559002,
11,350,0.03453367203474045,
11,351,0.027755534276366234,
11,352,0.024010097607970238,
11,353,0.025846458971500397,
11,354,0.03063230961561203,
11,355,0.02656731754541397,
11,356,0.02840137481689453,
11,357,0.0240554790943861,
11,358,0.02602088265120983,
11,359,0.03418618440628052,
11,360,0.028063373640179634,
11,361,0.02735505811870098,
11,362,0.021374152973294258,
11,363,0.02287936769425869,
11,364,0.019857343286275864,
11,365,0.026662761345505714,
11,366,0.027462003752589226,
11,367,0.026554089039564133,
11,368,0.022753646597266197,
11,369,0.023486565798521042,
11,370,0.03245158493518829,
11,371,0.03274504095315933,
11,371,,0.02345084585249424
12,372,0.027722258120775223,
12,373,0.01938663236796856,
12,374,0.019044099375605583,
12,375,0.023682957515120506,
12,376,0.025351693853735924,
12,377,0.021424850448966026,
12,378,0.016971325501799583,
12,379,0.02537153847515583,
12,380,0.024860698729753494,
12,381,0.017041705548763275,
12,382,0.020878158509731293,
12,383,0.022504324093461037,
12,384,0.02067991904914379,
12,385,0.02046130783855915,
12,386,0.01864117942750454,
12,387,0.022968128323554993,
12,388,0.017559312283992767,
12,389,0.016106847673654556,
12,390,0.018374523147940636,
12,391,0.03559298813343048,
12,392,0.021342908963561058,
12,393,0.019650403410196304,
12,394,0.028425030410289764,
12,395,0.01855744980275631,
12,396,0.027764661237597466,
12,397,0.015594675205647945,
12,398,0.020238172262907028,
12,399,0.02286360412836075,
12,400,0.01769954338669777,
12,401,0.022188028320670128,
12,402,0.0517033226788044,
12,402,,0.022330908104777336
13,403,0.02693411521613598,
13,404,0.022605810314416885,
13,405,0.022147925570607185,
13,406,0.021089889109134674,
13,407,0.01935027353465557,
13,408,0.02939167059957981,
13,409,0.016530828550457954,
13,410,0.021412532776594162,
13,411,0.018222719430923462,
13,412,0.019921544939279556,
13,413,0.02486860565841198,
13,414,0.019333356991410255,
13,415,0.01641162298619747,
13,416,0.018992573022842407,
13,417,0.016423553228378296,
13,418,0.016367506235837936,
13,419,0.0176533255726099,
13,420,0.01503008883446455,
13,421,0.021262619644403458,
13,422,0.021726688370108604,
13,423,0.024045228958129883,
13,424,0.017118295654654503,
13,425,0.019577402621507645,
13,426,0.012861599214375019,
13,427,0.020216062664985657,
13,428,0.01644875481724739,
13,429,0.028041020035743713,
13,430,0.02202947437763214,
13,431,0.016585439443588257,
13,432,0.02369578182697296,
13,433,0.031280845403671265,
13,433,,0.016284579411149025
14,434,0.018330903723835945,
14,435,0.015884889289736748,
14,436,0.02046133764088154,
14,437,0.01409740000963211,
14,438,0.014614559710025787,
14,439,0.029524752870202065,
14,440,0.03292045742273331,
14,441,0.01607503369450569,
14,442,0.015493752434849739,
14,443,0.017802221700549126,
14,444,0.021835973486304283,
14,445,0.033880963921546936,
14,446,0.018405970185995102,
14,447,0.016357511281967163,
14,448,0.017970222979784012,
14,449,0.011022736318409443,
14,450,0.019188646227121353,
14,451,0.016540076583623886,
14,452,0.020729927346110344,
14,453,0.020573673769831657,
14,454,0.018841944634914398,
14,455,0.021459804847836494,
14,456,0.013599923811852932,
14,457,0.017743375152349472,
14,458,0.026286322623491287,
14,459,0.017072707414627075,
14,460,0.013924543745815754,
14,461,0.01955736242234707,
14,462,0.017186705023050308,
14,463,0.013580234721302986,
14,464,0.02578308992087841,
14,464,,0.01709044724702835
15,465,0.02214912511408329,
15,466,0.02081131748855114,
15,467,0.02541336975991726,
15,468,0.01831037364900112,
15,469,0.019052565097808838,
15,470,0.020006688311696053,
15,471,0.013395614922046661,
15,472,0.03931322693824768,
15,473,0.02177322842180729,
15,474,0.027138052508234978,
15,475,0.013882173225283623,
15,476,0.01706557720899582,
15,477,0.019621537998318672,
15,478,0.011701816692948341,
15,479,0.011050444096326828,
15,480,0.018323153257369995,
15,481,0.01593838818371296,
15,482,0.012180312536656857,
15,483,0.01394730806350708,
15,484,0.013279713690280914,
15,485,0.010897858068346977,
15,486,0.012327415868639946,
15,487,0.015365419909358025,
15,488,0.016681624576449394,
15,489,0.015510871075093746,
15,490,0.015381519682705402,
15,491,0.010635255835950375,
15,492,0.02446427382528782,
15,493,0.014612910337746143,
15,494,0.013997272588312626,
15,495,0.014102031476795673,
15,495,,0.0126923443749547
16,496,0.011893218383193016,
16,497,0.009888224303722382,
16,498,0.016055136919021606,
16,499,0.01411171443760395,
16,500,0.025735318660736084,
16,501,0.02376522496342659,
16,502,0.015955640003085136,
16,503,0.013473784551024437,
16,504,0.016484728083014488,
16,505,0.015048046596348286,
16,506,0.009823404252529144,
16,507,0.015841906890273094,
16,508,0.013755633495748043,
16,509,0.019741840660572052,
16,510,0.012209124863147736,
16,511,0.014596871100366116,
16,512,0.014629523269832134,
16,513,0.010237693786621094,
16,514,0.022064972668886185,
16,515,0.019759150221943855,
16,516,0.011284735053777695,
16,517,0.02463429421186447,
16,518,0.013204177841544151,
16,519,0.014556503854691982,
16,520,0.01630757749080658,
16,521,0.02264082431793213,
16,522,0.012207075022161007,
16,523,0.010143761523067951,
16,524,0.010610812343657017,
16,525,0.012753789313137531,
16,526,0.02308221161365509,
16,526,,0.013470020145177841
17,527,0.02005198411643505,
17,528,0.013252170756459236,
17,529,0.01972386986017227,
17,530,0.016646631062030792,
17,531,0.011546643450856209,
17,532,0.010530786588788033,
17,533,0.008977944031357765,
17,534,0.012042868882417679,
17,535,0.027001695707440376,
17,536,0.011246481910347939,
17,537,0.016522105783224106,
17,538,0.010340803302824497,
17,539,0.012211378663778305,
17,540,0.013113887049257755,
17,541,0.015009213238954544,
17,542,0.01402169931679964,
17,543,0.01324143260717392,
17,544,0.011126494966447353,
17,545,0.013415387831628323,
17,546,0.010547474026679993,
17,547,0.014179211109876633,
17,548,0.015193427912890911,
17,549,0.015045534819364548,
17,550,0.019315676763653755,
17,551,0.009407919831573963,
17,552,0.009727039374411106,
17,553,0.010882881470024586,
17,554,0.00815226323902607,
17,555,0.010691812261939049,
17,556,0.01314070075750351,
17,557,0.029078613966703415,
17,557,,0.012273915112018585
18,558,0.01739903725683689,
18,559,0.015541964210569859,
18,560,0.01449949573725462,
18,561,0.022033583372831345,
18,562,0.012223020195960999,
18,563,0.02076510712504387,
18,564,0.021338021382689476,
18,565,0.011698983609676361,
18,566,0.012127373367547989,
18,567,0.01640118472278118,
18,568,0.028134318068623543,
18,569,0.009770656935870647,
18,570,0.009164931252598763,
18,571,0.013775071129202843,
18,572,0.009650756604969501,
18,573,0.015598795376718044,
18,574,0.009685646742582321,
18,575,0.012212150730192661,
18,576,0.010144936852157116,
18,577,0.009039029479026794,
18,578,0.02348688244819641,
18,579,0.009593291208148003,
18,580,0.01071004755795002,
18,581,0.015161816962063313,
18,582,0.009386825375258923,
18,583,0.012338726781308651,
18,584,0.021155158057808876,
18,585,0.009299656376242638,
18,586,0.009251907467842102,
18,587,0.008415508083999157,
18,588,0.014154775999486446,
18,588,,0.010431879200041294
19,589,0.01307674776762724,
19,590,0.007924014702439308,
19,591,0.008821122348308563,
19,592,0.011500163935124874,
19,593,0.007931962609291077,
19,594,0.009627021849155426,
19,595,0.00957812462002039,
19,596,0.009669817984104156,
19,597,0.018948711454868317,
19,598,0.01262569334357977,
19,599,0.007666320074349642,
19,600,0.013206830248236656,
19,601,0.00771556468680501,
19,602,0.009432735852897167,
19,603,0.007017417345196009,
19,604,0.01115627121180296,
19,605,0.010746044106781483,
19,606,0.006360155530273914,
19,607,0.007249234709888697,
19,608,0.010064687579870224,
19,609,0.010110419243574142,
19,610,0.008836356922984123,
19,611,0.01589888334274292,
19,612,0.009176230989396572,
19,613,0.007706682663410902,
19,614,0.010926914401352406,
19,615,0.013967147096991539,
19,616,0.01044165063649416,
19,617,0.007081570569425821,
19,618,0.013601783663034439,
19,619,0.01591508649289608,
19,619,,0.009784824214875698
20,620,0.008974449709057808,
20,621,0.01751076988875866,
20,622,0.00922093540430069,
20,623,0.006870611570775509,
20,624,0.008936166763305664,
20,625,0.01195361278951168,
20,626,0.016705801710486412,
20,627,0.007282682228833437,
20,628,0.010638954117894173,
20,629,0.013508069328963757,
20,630,0.011975830420851707,
20,631,0.017367402091622353,
20,632,0.010450477711856365,
20,633,0.014807064086198807,
20,634,0.011187422089278698,
20,635,0.010298832319676876,
20,636,0.012081189081072807,
20,637,0.011546717956662178,
20,638,0.009531466290354729,
20,639,0.00875331461429596,
20,640,0.01905863918364048,
20,641,0.008272053673863411,
20,642,0.01357576996088028,
20,643,0.011358010582625866,
20,644,0.00965405534952879,
20,645,0.011109583079814911,
20,646,0.015823494642972946,
20,647,0.008090353570878506,
20,648,0.009025424718856812,
20,649,0.01770452968776226,
20,650,0.008082929067313671,
20,650,,0.009450213983654976
21,651,0.0095681082457304,
21,652,0.010828795842826366,
21,653,0.007124513387680054,
21,654,0.006448911968618631,
21,655,0.009996769018471241,
21,656,0.008630597032606602,
21,657,0.01474220585078001,
21,658,0.007733700331300497,
21,659,0.010526240803301334,
21,660,0.007223725318908691,
21,661,0.021801603958010674,
21,662,0.006938651669770479,
21,663,0.006227222271263599,
21,664,0.014728368259966373,
21,665,0.010181361809372902,
21,666,0.010597949847579002,
21,667,0.00890955701470375,
21,668,0.009073945693671703,
21,669,0.007457031402736902,
21,670,0.01138154324144125,
21,671,0.012054443359375,
21,672,0.006956227123737335,
21,673,0.00931704044342041,
21,674,0.011265501379966736,
21,675,0.010562780313193798,
21,676,0.010535710491240025,
21,677,0.008189243264496326,
21,678,0.007126783020794392,
21,679,0.007485711015760899,
21,680,0.014895915985107422,
21,681,0.03136229142546654,
21,681,,0.008252395316958427
22,682,0.02111888863146305,
22,683,0.014805215410888195,
22,684,0.011083904653787613,
22,685,0.00774510158225894,
22,686,0.011911971494555473,
22,687,0.011108766309916973,
22,688,0.008873343467712402,
22,689,0.01480959914624691,
22,690,0.009040502831339836,
22,691,0.00795469619333744,
22,692,0.007512710057199001,
22,693,0.0115644047036767,
22,694,0.012217788025736809,
22,695,0.008511505089700222,
22,696,0.007634434849023819,
22,697,0.0066610355861485004,
22,698,0.008568355813622475,
22,699,0.010348910465836525,
22,700,0.007403090130537748,
22,701,0.00812601763755083,
22,702,0.012124462053179741,
22,703,0.008213120512664318,
22,704,0.00992825347930193,
22,705,0.010561677627265453,
22,706,0.01847659796476364,
22,707,0.00789455883204937,
22,708,0.009801262058317661,
22,709,0.011798844672739506,
22,710,0.01342205423861742,
22,711,0.010524236597120762,
22,712,0.012051519006490707,
22,712,,0.00930901151150465
23,713,0.011294225230813026,
23,714,0.010740290395915508,
23,715,0.007422488648444414,
23,716,0.010939355939626694,
23,717,0.008409515954554081,
23,718,0.008783724159002304,
23,719,0.007322758436203003,
23,720,0.009591813199222088,
23,721,0.01090505812317133,
23,722,0.007461695931851864,
23,723,0.006866022944450378,
23,724,0.010610537603497505,
23,725,0.009689056314527988,
23,726,0.010370983742177486,
23,727,0.005555504467338324,
23,728,0.010056662373244762,
23,729,0.006413114722818136,
23,730,0.0072631449438631535,
23,731,0.012236877344548702,
23,732,0.011435859836637974,
23,733,0.013209809549152851,
23,734,0.010979521088302135,
23,735,0.006160532124340534,
23,736,0.009670760482549667,
23,737,0.011478613130748272,
23,738,0.00644417479634285,
23,739,0.006537899374961853,
23,740,0.007773683872073889,
23,741,0.006763932295143604,
23,742,0.006232630927115679,
23,743,0.03930697962641716,
23,743,,0.009968855418264866
24,744,0.011836094781756401,
24,745,0.011280962266027927,
24,746,0.01317286491394043,
24,747,0.010643486864864826,
24,748,0.012162367813289165,
24,749,0.01319233886897564,
24,750,0.008933466859161854,
24,751,0.019333017989993095,
24,752,0.012416524812579155,
24,753,0.013446771539747715,
24,754,0.007932838052511215,
24,755,0.011727387085556984,
24,756,0.007165697403252125,
24,757,0.008340965956449509,
24,758,0.009948504157364368,
24,759,0.01373052317649126,
24,760,0.010899855755269527,
24,761,0.01515580341219902,
24,762,0.010441106744110584,
24,763,0.009496879763901234,
24,764,0.015075943432748318,
24,765,0.010209343396127224,
24,766,0.00961215514689684,
24,767,0.008588551543653011,
24,768,0.009297216311097145,
24,769,0.010107471607625484,
24,770,0.01930162124335766,
24,771,0.010169390588998795,
24,772,0.00883233267813921,
24,773,0.012392395175993443,
24,774,0.021688809618353844,
24,774,,0.00996339414268732
25,775,0.007385084871202707,
25,776,0.011596460826694965,
25,777,0.012176908552646637,
25,778,0.006840123329311609,
25,779,0.00938184093683958,
25,780,0.011394345201551914,
25,781,0.012499342672526836,
25,782,0.009772362187504768,
25,783,0.01354613620787859,
25,784,0.008926784619688988,
25,785,0.009864157997071743,
25,786,0.008957195095717907,
25,787,0.012400100938975811,
25,788,0.01045974250882864,
25,789,0.007196461316198111,
25,790,0.007465348578989506,
25,791,0.0069565558806061745,
25,792,0.008226498030126095,
25,793,0.018582411110401154,
25,794,0.009067158214747906,
25,795,0.007492939941585064,
25,796,0.012623057700693607,
25,797,0.006564730778336525,
25,798,0.012615077197551727,
25,799,0.0099850008264184,
25,800,0.010973143391311169,
25,801,0.0097001101821661,
25,802,0.011338111944496632,
25,803,0.009809385053813457,
25,804,0.009188197553157806,
25,805,0.016843002289533615,
25,805,,0.009129305370151997
26,806,0.01643889769911766,
26,807,0.008057134225964546,
26,808,0.009903784841299057,
26,809,0.010014738887548447,
26,810,0.006989404559135437,
26,811,0.030317014083266258,
26,812,0.013253789395093918,
26,813,0.006856454536318779,
26,814,0.006697469856590033,
26,815,0.014073317870497704,
26,816,0.009002069011330605,
26,817,0.006712151691317558,
26,818,0.011503916233778,
26,819,0.007187028881162405,
26,820,0.007129061967134476,
26,821,0.008716661483049393,
26,822,0.014190196990966797,
26,823,0.007550244685262442,
26,824,0.01265985518693924,
26,825,0.007599794305860996,
26,826,0.021787360310554504,
26,827,0.00843331404030323,
26,828,0.008679820224642754,
26,829,0.006290691904723644,
26,830,0.007246127352118492,
26,831,0.005078946240246296,
26,832,0.010517608374357224,
26,833,0.0181258711963892,
26,834,0.00827002339065075,
26,835,0.009590157307684422,
26,836,0.016651637852191925,
26,836,,0.007964781485497952
27,837,0.0074696908704936504,
27,838,0.0061971754767000675,
27,839,0.009441633708775043,
27,840,0.007649579085409641,
27,841,0.009231407195329666,
27,842,0.009355870075523853,
27,843,0.009824147447943687,
27,844,0.009411833249032497,
27,845,0.009668146260082722,
27,846,0.006123505532741547,
27,847,0.0073105338960886,
27,848,0.008954399265348911,
27,849,0.009871935471892357,
27,850,0.008818887174129486,
27,851,0.00709259370341897,
27,852,0.00755124120041728,
27,853,0.007366555742919445,
27,854,0.0055073625408113,
27,855,0.005854896269738674,
27,856,0.01191266905516386,
27,857,0.009723136201500893,
27,858,0.005135978106409311,
27,859,0.019216913729906082,
27,860,0.00870684813708067,
27,861,0.01023300550878048,
27,862,0.007749493233859539,
27,863,0.005287158768624067,
27,864,0.009239629842340946,
27,865,0.00658428855240345,
27,866,0.008898383937776089,
27,867,0.0060770343989133835,
27,867,,0.007548957597464323
28,868,0.005679802969098091,
28,869,0.007012661546468735,
28,870,0.004767523147165775,
28,871,0.008946055546402931,
28,872,0.0057035512290894985,
28,873,0.007944599725306034,
28,874,0.005947750527411699,
28,875,0.010396555066108704,
28,876,0.021147210150957108,
28,877,0.013195713050663471,
28,878,0.0057653323747217655,
28,879,0.007492480333894491,
28,880,0.005643452517688274,
28,881,0.01104969996958971,
28,882,0.01088287029415369,
28,883,0.008958449587225914,
28,884,0.005782958120107651,
28,885,0.0076128579676151276,
28,886,0.008228622376918793,
28,887,0.008905443362891674,
28,888,0.00928768701851368,
28,889,0.009506216272711754,
28,890,0.007529949303716421,
28,891,0.02742590568959713,
28,892,0.005685330368578434,
28,893,0.0049981712363660336,
28,894,0.010802379809319973,
28,895,0.007101450115442276,
28,896,0.006592105142772198,
28,897,0.015343676321208477,
28,898,0.007599435746669769,
28,898,,0.007087516598403454
29,899,0.011309174820780754,
29,900,0.00647903373464942,
29,901,0.006110222544521093,
29,902,0.005753383971750736,
29,903,0.010131442919373512,
29,904,0.0048695825971663,
29,905,0.007199403829872608,
29,906,0.011333100497722626,
29,907,0.006335392128676176,
29,908,0.006833664607256651,
29,909,0.01281618233770132,
29,910,0.006014279089868069,
29,911,0.005743118468672037,
29,912,0.006461425218731165,
29,913,0.004837111569941044,
29,914,0.00626993365585804,
29,915,0.006371901370584965,
29,916,0.007547232322394848,
29,917,0.009522913955152035,
29,918,0.005912724416702986,
29,919,0.01435051765292883,
29,920,0.007757761515676975,
29,921,0.014518829993903637,
29,922,0.005510414484888315,
29,923,0.006165549624711275,
29,924,0.012424575164914131,
29,925,0.007611139677464962,
29,926,0.006768546998500824,
29,927,0.007653268985450268,
29,928,0.007407039869576693,
29,929,0.007407812867313623,
29,929,,0.0068711405619978905
30,930,0.005120192654430866,
30,931,0.005780000239610672,
30,932,0.00466434471309185,
30,933,0.005874061957001686,
30,934,0.007494112942367792,
30,935,0.011940042488276958,
30,936,0.007498026825487614,
30,937,0.0068502421490848064,
30,938,0.006203200202435255,
30,939,0.0072166891768574715,
30,940,0.011869234964251518,
30,941,0.0048121316358447075,
30,942,0.008304798044264317,
30,943,0.006365910638123751,
30,944,0.0054421196691691875,
30,945,0.005541815888136625,
30,946,0.00449685612693429,
30,947,0.009380796924233437,
30,948,0.007656466215848923,
30,949,0.008569516241550446,
30,950,0.008464344777166843,
30,951,0.005907285958528519,
30,952,0.005960473325103521,
30,953,0.007634168490767479,
30,954,0.0070504555478692055,
30,955,0.011354358866810799,
30,956,0.00597407016903162,
30,957,0.0049238046631217,
30,958,0.010767519474029541,
30,959,0.012559587135910988,
30,960,0.015491146594285965,
30,960,,0.00718604726716876
31,961,0.006698420271277428,
31,962,0.005109942518174648,
31,963,0.007147745694965124,
31,964,0.0077833812683820724,
31,965,0.015221945941448212,
