epoch,step,train_kl_loss,train_loss,train_recon_loss,val_kl_loss,val_loss,val_recon_loss
10,87,,,,4.568360328674316,8.018240928649902,0.018241528421640396
11,88,4.446052551269531,8.01767635345459,0.017676349729299545,,,
11,89,4.290581703186035,8.017937660217285,0.017937688156962395,,,
11,90,4.462172508239746,8.015811920166016,0.015811879187822342,,,
11,91,4.282308578491211,8.01610279083252,0.01610306277871132,,,
11,92,4.4810380935668945,8.015798568725586,0.015798429027199745,,,
11,93,4.485369682312012,8.018148422241211,0.018148498609662056,,,
11,94,4.450582027435303,8.015351295471191,0.015351153910160065,,,
11,95,4.253235816955566,8.216659545898438,0.21665970981121063,,,
11,95,,,,4.595179080963135,8.018901824951172,0.018902771174907684
12,96,4.464449405670166,8.015050888061523,0.015050601214170456,,,
12,97,4.5695600509643555,8.020233154296875,0.020233305171132088,,,
12,98,4.437290191650391,8.020654678344727,0.020654847845435143,,,
12,99,4.524697780609131,8.015706062316895,0.01570681668817997,,,
12,100,4.596473693847656,8.016109466552734,0.016109807416796684,,,
12,101,4.501920223236084,8.015116691589355,0.015117552131414413,,,
12,102,4.592377662658691,8.014662742614746,0.01466228999197483,,,
12,103,4.258702754974365,8.032384872436523,0.032385725528001785,,,
12,103,,,,4.525583267211914,8.013286590576172,0.013286439701914787
13,104,4.612738132476807,8.013883590698242,0.013882970437407494,,,
13,105,4.498476028442383,8.018264770507812,0.018264053389430046,,,
13,106,4.562114715576172,8.013775825500488,0.013776309788227081,,,
13,107,4.33718204498291,8.014406204223633,0.014406044036149979,,,
13,108,4.598196983337402,8.012170791625977,0.012170477770268917,,,
13,109,4.509208679199219,8.01172161102295,0.011722194030880928,,,
13,110,4.584652900695801,8.012164115905762,0.012164009734988213,,,
13,111,4.426427364349365,8.045576095581055,0.04557648301124573,,,
13,111,,,,4.639723300933838,8.01254653930664,0.012546474114060402
14,112,4.532401084899902,8.01821231842041,0.018212374299764633,,,
14,113,4.556273937225342,8.011473655700684,0.011473431251943111,,,
14,114,4.530034065246582,8.015056610107422,0.015056652948260307,,,
14,115,4.664295196533203,8.01210880279541,0.012109555304050446,,,
14,116,4.534934043884277,8.010185241699219,0.010185361839830875,,,
14,117,4.600885391235352,8.011536598205566,0.011536464095115662,,,
14,118,4.530762195587158,8.011911392211914,0.011911511421203613,,,
14,119,4.320803165435791,8.04568099975586,0.045680660754442215,,,
14,119,,,,4.5257954597473145,8.011822700500488,0.011823276057839394
15,120,4.669417858123779,8.013867378234863,0.013867594301700592,,,
15,121,4.430631637573242,8.0130033493042,0.013003886677324772,,,
15,122,4.646946430206299,8.01115608215332,0.01115627121180296,,,
15,123,4.701780319213867,8.011000633239746,0.01100062020123005,,,
15,124,4.5609869956970215,8.011173248291016,0.011173337697982788,,,
15,125,4.560598373413086,8.010030746459961,0.010029954835772514,,,
15,126,4.661683082580566,8.01209545135498,0.012095442041754723,,,
15,127,4.389430999755859,8.06356430053711,0.06356493383646011,,,
15,127,,,,4.503255367279053,8.01132583618164,0.01132587343454361
16,128,4.499804496765137,8.01259994506836,0.012599612586200237,,,
16,129,4.533448219299316,8.011177062988281,0.011177139356732368,,,
16,130,4.579687595367432,8.01357364654541,0.013573833741247654,,,
16,131,4.6229329109191895,8.015640258789062,0.01564059592783451,,,
16,132,4.416512966156006,8.010841369628906,0.010841939598321915,,,
16,133,4.655938148498535,8.011335372924805,0.011334884911775589,,,
16,134,4.640455722808838,8.01370620727539,0.013705934397876263,,,
16,135,4.285224437713623,8.033297538757324,0.03329778090119362,,,
16,135,,,,4.5536932945251465,8.01223087310791,0.01223108358681202
17,136,4.521835803985596,8.013103485107422,0.013103138655424118,,,
17,137,4.534944534301758,8.011649131774902,0.011649255640804768,,,
17,138,4.608758926391602,8.015585899353027,0.015586502850055695,,,
17,139,4.657325744628906,8.014846801757812,0.01484706811606884,,,
17,140,4.72607421875,8.011804580688477,0.01180443074554205,,,
17,141,4.502215385437012,8.015571594238281,0.015571583062410355,,,
17,142,4.617814064025879,8.00978946685791,0.009789879433810711,,,
17,143,4.303404808044434,8.036823272705078,0.03682324290275574,,,
17,143,,,,4.521061897277832,8.0105619430542,0.010561345145106316
18,144,4.5962371826171875,8.011597633361816,0.011597520671784878,,,
18,145,4.617360591888428,8.01075553894043,0.010756311938166618,,,
18,146,4.507113456726074,8.012665748596191,0.012666216120123863,,,
18,147,4.564906120300293,8.011232376098633,0.011231696233153343,,,
18,148,4.544550895690918,8.010610580444336,0.010610196739435196,,,
18,149,4.668359756469727,8.009191513061523,0.009191542863845825,,,
18,150,4.620852947235107,8.012832641601562,0.012833255343139172,,,
18,151,4.561701774597168,8.036755561828613,0.03675559163093567,,,
18,151,,,,4.538784980773926,8.010486602783203,0.010487053543329239
19,152,4.5310468673706055,8.010037422180176,0.010037931613624096,,,
19,153,4.571172714233398,8.011079788208008,0.011080608703196049,,,
19,154,4.554779052734375,8.008130073547363,0.00813000276684761,,,
19,155,4.560451507568359,8.010220527648926,0.010220244526863098,,,
19,156,4.574779987335205,8.013103485107422,0.013104001060128212,,,
19,157,4.649919509887695,8.01125431060791,0.01125406939536333,,,
19,158,4.603677749633789,8.010641098022461,0.010640900582075119,,,
19,159,4.344841003417969,8.03012466430664,0.030123885720968246,,,
19,159,,,,4.567326545715332,8.009673118591309,0.00967362429946661
20,160,4.602512359619141,8.010152816772461,0.010153152048587799,,,
20,161,4.593080043792725,8.009209632873535,0.009209508076310158,,,
20,162,4.611051559448242,8.013766288757324,0.013766189105808735,,,
20,163,4.604369640350342,8.010787963867188,0.010787468403577805,,,
20,164,4.6000752449035645,8.010431289672852,0.010431770235300064,,,
20,165,4.724241256713867,8.007339477539062,0.0073399352841079235,,,
20,166,4.649172782897949,8.009638786315918,0.009638885967433453,,,
20,167,4.361698150634766,8.041786193847656,0.041786592453718185,,,
20,167,,,,4.536425590515137,8.009363174438477,0.009363924153149128
21,168,4.66383695602417,8.011635780334473,0.011635755188763142,,,
21,169,4.716974258422852,8.011373519897461,0.011374101042747498,,,
21,170,4.624992370605469,8.011362075805664,0.01136255543678999,,,
21,171,4.643279075622559,8.009754180908203,0.009753730148077011,,,
21,172,4.628960609436035,8.007683753967285,0.007684172131121159,,,
21,173,4.658805847167969,8.007861137390137,0.007861070334911346,,,
21,174,4.605291843414307,8.008516311645508,0.008516699075698853,,,
21,175,4.550333499908447,8.05031967163086,0.050319839268922806,,,
21,175,,,,4.558182239532471,8.008302688598633,0.00830286368727684
22,176,4.684785842895508,8.009063720703125,0.00906357727944851,,,
22,177,4.719339370727539,8.00980281829834,0.009802129119634628,,,
22,178,4.720911026000977,8.009306907653809,0.00930737890303135,,,
22,179,4.707594394683838,8.009384155273438,0.009384840726852417,,,
22,180,4.621882915496826,8.008201599121094,0.008201999589800835,,,
22,181,4.6874003410339355,8.0068941116333,0.006894656457006931,,,
22,182,4.756838321685791,8.009401321411133,0.009400635026395321,,,
22,183,4.420904159545898,8.058948516845703,0.05894886329770088,,,
22,183,,,,4.65705680847168,8.008636474609375,0.008636370301246643
23,184,4.7559051513671875,8.007079124450684,0.007079094648361206,,,
23,185,4.814321517944336,8.01077651977539,0.010776448994874954,,,
23,186,4.685024738311768,8.009492874145508,0.009492427110671997,,,
23,187,4.690516471862793,8.009098052978516,0.009097624570131302,,,
23,188,4.745460033416748,8.009078025817871,0.00907820649445057,,,
23,189,4.78781795501709,8.007869720458984,0.007869310677051544,,,
23,190,4.6576642990112305,8.008566856384277,0.008566588163375854,,,
23,191,4.394683361053467,8.03682804107666,0.03682837635278702,,,
23,191,,,,4.827497482299805,8.010055541992188,0.010055311024188995
24,192,4.817380905151367,8.011224746704102,0.011225399561226368,,,
24,193,4.633540153503418,8.009733200073242,0.009733011946082115,,,
24,194,4.832477569580078,8.011605262756348,0.011605830863118172,,,
24,195,4.836182117462158,8.008959770202637,0.008959202095866203,,,
24,196,4.6865034103393555,8.006515502929688,0.006515826098620892,,,
24,197,4.697449207305908,8.007258415222168,0.0072589837945997715,,,
24,198,4.702715873718262,8.00845718383789,0.008457023650407791,,,
24,199,4.339181900024414,8.038192749023438,0.03819246217608452,,,
24,199,,,,4.766341686248779,8.007760047912598,0.007760041859000921
25,200,4.877075672149658,8.011672973632812,0.011673836968839169,,,
25,201,4.7578535079956055,8.010723114013672,0.010723726823925972,,,
25,202,4.722070693969727,8.009223937988281,0.009223912842571735,,,
25,203,4.805178642272949,8.008395195007324,0.008395245298743248,,,
25,204,4.854141712188721,8.00925064086914,0.00925073865801096,,,
25,205,4.738534927368164,8.007522583007812,0.00752182025462389,,,
25,206,4.706862926483154,8.010164260864258,0.01016440149396658,,,
25,207,4.403548240661621,8.036897659301758,0.036897916346788406,,,
25,207,,,,4.76115608215332,8.007133483886719,0.00713290274143219
26,208,4.728609085083008,8.008881568908691,0.008882096037268639,,,
26,209,4.642500877380371,8.005996704101562,0.005996705964207649,,,
26,210,4.774460792541504,8.010915756225586,0.010915938764810562,,,
26,211,4.794029712677002,8.011631965637207,0.011632004752755165,,,
26,212,5.069122791290283,8.008811950683594,0.008812476880848408,,,
26,213,4.855484962463379,8.005231857299805,0.005232259631156921,,,
26,214,4.812461853027344,8.00617790222168,0.006177438423037529,,,
26,215,4.788039207458496,8.027302742004395,0.027303112670779228,,,
26,215,,,,4.863053798675537,8.007740020751953,0.007740389555692673
27,216,4.846456527709961,8.007579803466797,0.007578690070658922,,,
27,217,4.937100410461426,8.007863998413086,0.007864671759307384,,,
27,218,4.7768120765686035,8.007135391235352,0.007135532796382904,,,
27,219,4.835630416870117,8.00679874420166,0.006798102054744959,,,
27,220,4.786164283752441,8.007159233093262,0.0071594612672924995,,,
27,221,4.891726970672607,8.008139610290527,0.008139843121170998,,,
27,222,4.999770164489746,8.007274627685547,0.007275119423866272,,,
27,223,4.406231880187988,8.025639533996582,0.025640089064836502,,,
27,223,,,,4.869090557098389,8.00696086883545,0.006960867904126644
28,224,4.812948226928711,8.009169578552246,0.00916953943669796,,,
28,225,4.870754241943359,8.00810432434082,0.008104749023914337,,,
28,226,4.9357404708862305,8.008907318115234,0.008907323703169823,,,
28,227,4.744302749633789,8.005447387695312,0.005446964874863625,,,
28,228,4.842507839202881,8.006288528442383,0.006288522854447365,,,
28,229,4.780803203582764,8.008142471313477,0.008142600767314434,,,
28,230,4.8956804275512695,8.009902954101562,0.009903188794851303,,,
28,231,4.541333198547363,8.072795867919922,0.07279561460018158,,,
28,231,,,,4.72538423538208,8.007057189941406,0.007056902162730694
29,232,4.92598819732666,8.006247520446777,0.006248053163290024,,,
29,233,4.856146812438965,8.006242752075195,0.006242252420634031,,,
29,234,4.753780364990234,8.007844924926758,0.00784556195139885,,,
29,235,4.796019554138184,8.007105827331543,0.007106191013008356,,,
29,236,4.864489555358887,8.007412910461426,0.00741245923563838,,,
29,237,4.897993564605713,8.007031440734863,0.007031803019344807,,,
29,238,4.910577297210693,8.00574016571045,0.005740662105381489,,,
29,239,4.537137031555176,8.093782424926758,0.09378257393836975,,,
29,239,,,,4.903668403625488,8.00755500793457,0.007554546929895878
30,240,4.707996368408203,8.007596969604492,0.007596111390739679,,,
30,241,5.123640060424805,8.008342742919922,0.008342528715729713,,,
30,242,5.135138034820557,8.00709342956543,0.007094091270118952,,,
30,243,5.042143821716309,8.0095853805542,0.009585805237293243,,,
30,244,5.022146701812744,8.009991645812988,0.009991786442697048,,,
30,245,4.93327522277832,8.006134986877441,0.006135259754955769,,,
30,246,5.140798568725586,8.007875442504883,0.007874945178627968,,,
30,247,4.44523286819458,8.141260147094727,0.14125995337963104,,,
30,247,,,,5.104755401611328,8.008626937866211,0.008627316914498806
31,248,5.132321357727051,8.007795333862305,0.007795012556016445,,,
31,249,5.119672775268555,8.008275032043457,0.008275176398456097,,,
31,250,4.974849700927734,8.007944107055664,0.00794427003711462,,,
31,251,5.1321306228637695,8.007951736450195,0.007951228879392147,,,
31,252,4.874751091003418,8.007794380187988,0.00779399648308754,,,
31,253,4.949974060058594,8.009349822998047,0.00935000367462635,,,
31,254,5.032679557800293,8.006975173950195,0.006974632851779461,,,
31,255,4.554880142211914,8.045061111450195,0.0450613796710968,,,
31,255,,,,4.9206976890563965,8.006446838378906,0.006446740124374628
32,256,4.996877193450928,8.005928039550781,0.005928414408117533,,,
32,257,4.948992729187012,8.006454467773438,0.006454483140259981,,,
32,258,5.031972885131836,8.006632804870605,0.006632248405367136,,,
32,259,4.905656814575195,8.005613327026367,0.005612248554825783,,,
32,260,4.937576770782471,8.005831718444824,0.005831743124872446,,,
32,261,5.026910781860352,8.006656646728516,0.006656943820416927,,,
32,262,4.9839911460876465,8.009424209594727,0.009424461051821709,,,
32,263,4.510916709899902,8.021459579467773,0.02145998179912567,,,
32,263,,,,4.96381950378418,8.006457328796387,0.006456628441810608
33,264,4.842519283294678,8.00664234161377,0.006642885506153107,,,
33,265,4.9367146492004395,8.00761604309082,0.007616303861141205,,,
33,266,4.980405807495117,8.011507034301758,0.011506827548146248,,,
33,267,5.0057172775268555,8.006658554077148,0.006658020429313183,,,
33,268,5.099053382873535,8.007076263427734,0.007076613139361143,,,
33,269,4.902968406677246,8.00586223602295,0.005862102843821049,,,
33,270,4.844329833984375,8.005494117736816,0.005494162440299988,,,
33,271,4.576785564422607,8.065314292907715,0.06531454622745514,,,
33,271,,,,4.981923580169678,8.006070137023926,0.006069954484701157
34,272,4.997611045837402,8.006490707397461,0.00649077445268631,,,
34,273,5.047568321228027,8.010979652404785,0.010979833081364632,,,
34,274,4.811517715454102,8.006011009216309,0.006010533310472965,,,
34,275,5.076401233673096,8.009163856506348,0.00916385743767023,,,
34,276,5.0505757331848145,8.007671356201172,0.00767166493460536,,,
34,277,5.059496879577637,8.007303237915039,0.00730371056124568,,,
34,278,4.930543899536133,8.00602912902832,0.0060285222716629505,,,
34,279,4.683706760406494,8.027898788452148,0.027899395674467087,,,
34,279,,,,5.071987628936768,8.006186485290527,0.006186005659401417
35,280,5.11019229888916,8.008322715759277,0.008322667330503464,,,
35,281,4.864069938659668,8.005699157714844,0.005700270179659128,,,
35,282,5.057669639587402,8.006600379943848,0.006600428372621536,,,
35,283,5.009078025817871,8.006585121154785,0.006584548857063055,,,
35,284,4.960633277893066,8.006863594055176,0.006862645968794823,,,
35,285,4.954678058624268,8.006597518920898,0.0065980153158307076,,,
35,286,4.961695671081543,8.007098197937012,0.007097908761352301,,,
35,287,4.716454982757568,8.038359642028809,0.03835979849100113,,,
35,287,,,,5.123936653137207,8.00617504119873,0.006175256799906492
36,288,4.908414363861084,8.00558853149414,0.0055890632793307304,,,
36,289,4.933849811553955,8.0070161819458,0.007016154006123543,,,
36,290,4.955042839050293,8.006682395935059,0.006681439466774464,,,
36,291,4.9300384521484375,8.006732940673828,0.006732436828315258,,,
36,292,5.041857719421387,8.006817817687988,0.006817682646214962,,,
36,293,5.075889587402344,8.006391525268555,0.006391968112438917,,,
36,294,5.122835636138916,8.007899284362793,0.007899684831500053,,,
36,295,4.383622646331787,8.056063652038574,0.05606391280889511,,,
36,295,,,,5.10069465637207,8.00602912902832,0.006028719246387482
37,296,5.05867862701416,8.007185935974121,0.007185463793575764,,,
37,297,5.042489528656006,8.00700569152832,0.007005554623901844,,,
37,298,4.976016998291016,8.00671672821045,0.006717054173350334,,,
37,299,5.008172035217285,8.006455421447754,0.006455275695770979,,,
37,300,5.050628662109375,8.007210731506348,0.0072102933190763,,,
37,301,4.97932243347168,8.004308700561523,0.0043083298951387405,,,
37,302,5.027933120727539,8.006354331970215,0.006354157347232103,,,
37,303,4.520104885101318,8.024784088134766,0.02478461153805256,,,
37,303,,,,5.035641193389893,8.005722999572754,0.005723273381590843
38,304,4.91947078704834,8.005319595336914,0.005319653078913689,,,
38,305,5.006930351257324,8.007009506225586,0.007009544409811497,,,
38,306,5.159783363342285,8.008476257324219,0.00847599282860756,,,
38,307,5.104805946350098,8.006064414978027,0.006064615212380886,,,
38,308,5.1961870193481445,8.004664421081543,0.004664779640734196,,,
38,309,5.3132524490356445,8.008033752441406,0.008033405058085918,,,
38,310,4.991939067840576,8.006077766418457,0.006077619269490242,,,
38,311,4.643838405609131,8.045945167541504,0.04594499617815018,,,
38,311,,,,4.879314422607422,8.00563907623291,0.005640265066176653
39,312,5.051608562469482,8.005926132202148,0.005926613695919514,,,
39,313,5.090054512023926,8.008137702941895,0.008137419819831848,,,
39,314,5.205061912536621,8.005544662475586,0.005545484833419323,,,
39,315,5.066931247711182,8.00723648071289,0.00723605789244175,,,
39,316,5.038322448730469,8.006327629089355,0.006327886134386063,,,
39,317,5.166423320770264,8.005677223205566,0.005677002482116222,,,
39,318,5.060146331787109,8.00655746459961,0.006557017099112272,,,
39,319,4.486727714538574,8.058428764343262,0.05842862278223038,,,
39,319,,,,4.955209255218506,8.005788803100586,0.005789363291114569
40,320,5.144728660583496,8.008695602416992,0.008696163073182106,,,
40,321,4.976401329040527,8.006255149841309,0.006255158223211765,,,
40,322,5.009819030761719,8.004862785339355,0.0048624309711158276,,,
40,323,5.018683433532715,8.00502872467041,0.00502874655649066,,,
40,324,5.211010456085205,8.006732940673828,0.006733351852744818,,,
40,325,5.242176532745361,8.005904197692871,0.005904374178498983,,,
40,326,5.074232578277588,8.006217956542969,0.0062184324488043785,,,
40,327,4.579554557800293,8.08191204071045,0.08191249519586563,,,
40,327,,,,5.504305362701416,8.006327629089355,0.0063280388712882996
41,328,4.958558559417725,8.007547378540039,0.0075475918129086494,,,
41,329,5.1127214431762695,8.007364273071289,0.007364534307271242,,,
41,330,4.930201530456543,8.005020141601562,0.005020990967750549,,,
41,331,5.139957427978516,8.004433631896973,0.004433093126863241,,,
41,332,5.1188859939575195,8.006208419799805,0.006209072656929493,,,
41,333,5.107626438140869,8.005226135253906,0.005225574132055044,,,
41,334,5.239630222320557,8.005488395690918,0.005487869028002024,,,
41,335,5.113496780395508,8.018291473388672,0.01829133741557598,,,
41,335,,,,5.310982704162598,8.005777359008789,0.0057778931222856045
42,336,5.158153533935547,8.005722045898438,0.005721861030906439,,,
42,337,4.979944229125977,8.005176544189453,0.005176828242838383,,,
42,338,5.138749122619629,8.006969451904297,0.006969795562326908,,,
42,339,5.252574443817139,8.006183624267578,0.00618365965783596,,,
42,340,4.98251485824585,8.005706787109375,0.005706270691007376,,,
42,341,5.312889099121094,8.008506774902344,0.008506719022989273,,,
42,342,5.132421970367432,8.007710456848145,0.007710717152804136,,,
42,343,4.523076057434082,8.033112525939941,0.03311266005039215,,,
42,343,,,,5.269094467163086,8.006378173828125,0.006377791054546833
43,344,5.199211597442627,8.007123947143555,0.0071238987147808075,,,
43,345,5.216946125030518,8.004594802856445,0.004594041965901852,,,
43,346,5.247015953063965,8.006712913513184,0.006712593138217926,,,
43,347,5.0453619956970215,8.007980346679688,0.00798050407320261,,,
43,348,5.3683600425720215,8.005078315734863,0.005078549031168222,,,
43,349,5.141868591308594,8.004915237426758,0.004914972931146622,,,
43,350,5.08643913269043,8.005748748779297,0.0057489266619086266,,,
43,351,4.649918556213379,8.071599006652832,0.071599081158638,,,
43,351,,,,5.292150497436523,8.008504867553711,0.00850476510822773
44,352,5.12797737121582,8.00890064239502,0.008900598622858524,,,
44,353,5.2701873779296875,8.009662628173828,0.009663565084338188,,,
44,354,5.3076629638671875,8.0072021484375,0.0072022234089672565,,,
44,355,5.140356540679932,8.006757736206055,0.006757589057087898,,,
44,356,5.266019821166992,8.006338119506836,0.006338344421237707,,,
44,357,5.258246421813965,8.005769729614258,0.005769798532128334,,,
44,358,5.142773628234863,8.006093978881836,0.006094103679060936,,,
44,359,4.433305740356445,8.01990795135498,0.019907653331756592,,,
44,359,,,,5.194294452667236,8.005768775939941,0.005768819712102413
45,360,4.975275039672852,8.006988525390625,0.006989326328039169,,,
45,361,5.1142425537109375,8.008389472961426,0.008389552123844624,,,
45,362,5.405728340148926,8.005940437316895,0.005940639413893223,,,
45,363,5.10402250289917,8.004475593566895,0.00447539659217,,,
45,364,5.235706329345703,8.005341529846191,0.005341455340385437,,,
45,365,5.098410129547119,8.00408935546875,0.004088865593075752,,,
45,366,5.411542892456055,8.005746841430664,0.005746691022068262,,,
45,367,4.455347537994385,8.024377822875977,0.024377111345529556,,,
45,367,,,,5.336076736450195,8.005373001098633,0.005373557563871145
46,368,5.127052307128906,8.005146980285645,0.005146433133631945,,,
46,369,5.0632710456848145,8.005037307739258,0.0050367675721645355,,,
46,370,5.189758777618408,8.006397247314453,0.006397124379873276,,,
46,371,5.2097578048706055,8.00684642791748,0.006846284028142691,,,
46,372,5.094200134277344,8.005309104919434,0.005309371743351221,,,
46,373,5.260435104370117,8.004501342773438,0.00450157281011343,,,
46,374,5.192908763885498,8.004440307617188,0.004440840799361467,,,
46,375,4.553623676300049,8.024209976196289,0.02420990914106369,,,
46,375,,,,5.04486083984375,8.004610061645508,0.004610330797731876
47,376,5.2128586769104,8.004463195800781,0.004463010933250189,,,
47,377,5.228872776031494,8.005836486816406,0.005836345721036196,,,
47,378,5.171622276306152,8.005655288696289,0.00565597228705883,,,
47,379,5.169295310974121,8.004382133483887,0.004382462240755558,,,
47,380,5.260133743286133,8.004785537719727,0.0047853076830506325,,,
47,381,5.352545738220215,8.00587272644043,0.005871996283531189,,,
47,382,5.157826900482178,8.006734848022461,0.0067347316071391106,,,
47,383,4.519542694091797,8.032092094421387,0.032092418521642685,,,
